account_id,account_name,Normalized_Emissions,z_score,Primary activity,Year
3795,"Constellation Brands, Inc.",0.0054609494711303,4.156542774240474,Alcoholic beverages,2022
3934,COSAN S.A.,0.0069002946080214,2.5575738814283526,0,2022
17315,Sojitz Corporation,0.0034596227819627,2.8157765790876907,"Dealers, wholesalers & distributors",2022
59313,AerCap Holdings NV,0.0031961321680379,3.7349633580446167,Vehicles & machinery rental & leasing,2022
57671,Zillow Group,0.0023165663942798,3.537426538046325,Web-based services,2022
35778,HNI Corporation,0.5693865369633329,3.4640949150424043,Furniture,2022
10661,Levi Strauss & Co.,0.0006327458904774,2.582729209244417,Apparel & footwear design,2022
13367,Nisshin Seifun Group Inc.,0.002845516936674,2.361729099376382,Baked goods & cereals,2022
44710,Melco Resorts & Entertainment,0.0002687200893051,2.019547933572752,Gambling,2022
31379,Euronav N.V.,0.0009415264271898,2.054730944159125,Marine freight,2022
36623,LATECOERE,0.0093759382326914,2.627892266573939,Other vehicle equipment & systems,2022
866208,"NIPPON EXPRESS HOLDINGS,INC.",0.0007153261602598,2.165145666813717,Logistics - transport,2022
18396,Tecnicas Reunidas,0.0270001328466183,2.645139819803158,Energy infrastructure construction,2022
833334,Equitrans Midstream,0.1569399785085144,2.99943740223134,Oil & gas pipelines & storage,2022
4034,"Credit Saison Co., Ltd.",0.0002984372263335,4.428498697361246,Other financial,2022
50608,Minerva Foods,0.0028478858398165,2.596953165168817,Animal processing,2022
16307,Saputo Inc.,0.0017267436928951,2.0000455349895923,Dairy & egg products,2022
15440,Quest Diagnostics Incorporated,0.0025121072629766,3.1587632958839715,Health care facilities,2022
6555,FLSmidth & Co. A/S,0.0694409319158116,3.617805294865141,"Agriculture, construction & mining machinery",2022
2523,C.H. Robinson,0.0037634762622193,4.386969910883182,Logistics - 3rd party,2023
55134,Genel Energy plc,0.0550118933539393,5.09070382840024,Oil & gas extraction,2023
16803,Renewi,0.0007324069031588,2.7409703991861347,Waste management,2023
895511,"United Creation Packaging Solutions(Suzhou) Co.,Ltd.",2.2739250204717412e-05,-2.0482902465427792,Paper packaging,2023
865624,Taikisha Ltd.,0.0054876465222989,4.377312718474852,Non-residential building construction,2023
14654,Petróleo Brasileiro SA - Petrobras,0.0220991963838901,4.325300203357084,Oil & gas refining,2023
9559,Isuzu Motors Limited,0.0047411848299038,2.5761495571561275,Automobiles,2023
11267,Mahindra & Mahindra,0.0048347559974629,2.6507637568610813,Automobiles,2023
881941,DELFINGEN-FR ANTEUIL,0.0042089344480835,2.1517299702454498,Automobiles,2023
4136,Cummins Inc.,0.0328493325113752,3.990252583880717,Engines & motors,2023
17624,Standard Chartered,0.0028498348161097,2.990177427779298,Banks,2023
21930,Krungthai Bank PCL,0.0022390837583363,2.306157995080409,Banks,2023
22209,Credito Emiliano,0.0026653993852275,2.783616313891817,Banks,2023
22217,Banca Popolare di Sondrio,0.009086925074162,9.97549638172183,Banks,2023
37310,"Sumitomo Mitsui Trust Holdings, Inc.",0.005604201735077,6.074970279756187,Banks,2023
17063,Wheaton Precious Metals,0.0002797748328075,2.502203387938947,Asset managers,2023
20590,Wendel SA,0.0003455479793727,3.183831825900658,Asset managers,2023
50088,Magellan Financial Group,0.0005052253135601,4.838619798863024,Asset managers,2023
31788,Edenred SE,0.0068432801256469,5.400180050790385,Commercial services,2023
31735,Korea District Heating Corp.,1.5283046340179811,5.656817044557293,CCGT generation,2023
6550,Flex Ltd.,0.0045072200619521,2.5030198033920525,Electronic components,2023
13166,Nidec Corporation,0.0098938065166453,6.019384101724473,Electronic components,2023
20081,Ushio Inc.,0.0063875743715861,3.730515327361924,Electronic components,2023
34451,Sonavox,0.0091760122828132,5.550807937835529,Electronic components,2023
831996,"Suzhou Etron Technologies Co.,Ltd",0.0052004211354361,2.9555415491891504,Electronic components,2023
457,Aker ASA,0.0114378929114867,4.311024149581609,Transportation infrastructure & other construction,2023
22499,Intercontinental Hotels Group,0.0011337553475252,2.883662627676252,Hotels & lodging,2023
10181,"Kobe Steel, Ltd.",0.0016558015390015,2.488084700786103,Iron & steel,2023
51343,"Worthington Enterprises, Inc.",0.0018010067138665,2.8169832751011885,Iron & steel,2023
173,ADP (Aeroports de Paris),0.0039846447949313,2.4170471022341844,Transportation support services,2023
49570,Tv Tokyo Holdings Corp,0.0002552723740972,2.0393540595809445,Media,2023
31428,Ion Beam Applications S.A. (IBA),0.0012350872227806,4.127637770867948,Medical equipment,2023
9571,Italmobiliare,0.0023460109704239,3.065055557380182,Other food processing,2023
841720,Godrej Agrovet,0.0018678626350843,2.153862040797705,Other food processing,2023
902043,Federal-Mogul Goetze (India) Ltd.,0.0590346238780972,7.883081267853761,Fabricated metal components,2023
59365,Chorus Aviation,0.0011161481594356,3.892001850329527,Passenger airlines,2023
15027,Linde PLC,0.1069729578793214,3.604996148870919,Inorganic base chemicals,2023
866208,"NIPPON EXPRESS HOLDINGS,INC.",0.0010317937256338,2.3218437487956565,Logistics - transport,2023
841378,Baozun,0.0005357658346622,2.5355743841694958,IT services,2023
900675,GoTo Group,0.0010976176249598,5.667979764556883,IT services,2023
8116,"The Hartford Financial Services Group, Inc.",0.0026209936094915,6.092408893486407,Insurance,2023
16272,Samsung Life Insurance,0.0025268294647084,5.8658218401472135,Insurance,2023
21044,ZTE Corporation,0.0041828443001137,2.177807014439381,Communications equipment,2023
41393,Sanyo Denki America Inc,0.0070936882772088,4.049212037030154,Communications equipment,2023
827457,Evertop Wire Cable Corporation,0.0068291416170059,3.87913285981936,Communications equipment,2023
59899,Chemours Co/The,0.0241473369835738,5.073759460827772,Specialty chemicals,2023
840471,"Zhejiang Yongtai Technology Co.,Ltd",0.0260126763267533,5.493084605084599,Specialty chemicals,2023
2906,Casino Guichard-Perrachon,0.0029742993272381,4.754562617267893,"Supermarkets, food & drugstores",2023
47918,Mahindra Lifespace Developer Limited,0.0195766518144811,5.65126146974352,Real estate owners & developers,2023
865424,NAIGAI TRANS LINE LTD.,0.103753038814736,4.2421453229965485,Marine freight,2023
23053,Hexagon AB,9.18365280289331,8.538499184551313,Electrical equipment,2023
3204,"Chicony Power Technology Co.,Ltd.",0.0270423964504768,4.114480420678787,Computer hardware,2023
31799,Lectra SA,0.0009249331097673,2.234995614243577,Software,2023
48886,Rubicon,0.0029048222717902,7.729291078542681,Software,2023
19266,Toto Ltd.,0.0040417465103147,2.1801584766183946,Plastic products,2023
19582,Johnson Controls International plc,0.0045401186877168,2.5435551476138665,Plastic products,2023
21236,SKC,0.0055415154905506,3.273740902349052,Plastic products,2023
17322,Sodexo,0.0007184701543194,2.297513617915779,Food & beverage amenities,2023
59884,Sinanen Holdings Co Ltd,0.0044342852020774,3.713751066299854,Engineering services,2023
865555,"SANKI ENGINEERING CO.,LTD.",0.0027682498197546,2.156082118532657,Engineering services,2023
865376,"Marumae Co.,Ltd.",0.0143710099333721,6.807397794664159,Electronic equipment,2023
943,ARKEMA,0.0075951636574558,5.218323958564828,Other base chemicals,2023
19573,Ube Corporation,0.0040796417599417,2.296479540321016,Other base chemicals,2023
16151,Saint-Gobain,0.0017686685585342,2.6501210116307563,Glass products,2023
1852,Biocon,0.0031418504656956,2.1278556962570225,Pharmaceuticals,2023
70116,"Zhejiang Raybow Pharmaceutical Co., Ltd.",0.0088377978598797,6.557786282079377,Pharmaceuticals,2023
22902,Vodacom Group,0.0032622041574666,6.994477068277004,Telecommunications services,2023
2885,"CBRE Group, Inc.",0.0022378354878086,3.0637874813090744,Real estate services,2023
22536,Petrofac,0.0896271209774683,3.719863706919476,Energy services & equipment,2023
3564,The Coca-Cola Company,0.0013133990689337,2.468966697297608,Non-alcoholic beverages,2023
22211,K's Holdings Corporation,0.002388405845394,2.2052661493506625,Specialist retail,2023
3934,COSAN S.A.,0.007443352822032,2.534322343230038,0,2023
15779,Rexel,0.0018404212345626,2.0604380938705287,"Dealers, wholesalers & distributors",2023
61742,"Wacom Co., Ltd.",0.0004954311575477,2.281538034588749,Biotechnology,2023
841084,Corteva Inc,0.0004816838499941,2.1917649226599405,Biotechnology,2023
21860,Formosa Sumco Technology Corporation,0.0116210723941443,4.445095307509016,Semiconductors,2023
10179,"Kobayashi Pharmaceutical Co., Ltd.",0.0026948919999372,3.090886657791084,Personal care & household products,2023
15132,Procter & Gamble Company,0.0023271467941369,2.554171981391664,Personal care & household products,2023
1536,Barrick Gold Corporation,0.0014487321224882,2.893844208738936,Precious metals & minerals mining,2023
20789,WPP Group,0.0002439595646207,3.0811085867047985,Marketing,2023
21481,Teck Resources Limited,0.0063353540736792,2.405073421504293,Other non-ferrous ore mining,2023
16845,"Shimamura Co., Ltd.",0.000626196241078,2.0912069491187992,Apparel stores,2023
2297,British Land Company,0.0015476842738406,2.8556307854703245,REIT,2023
7776,Growthpoint Properties,0.0011975501908762,2.01749291363773,REIT,2023
45126,Kilroy Realty,0.001926586314524,3.762632318490908,REIT,2023
59331,Investec Property Fund,0.0013817543300288,2.458433892204951,REIT,2023
841389,"Sun Communities, Inc.",0.0015216413026701,2.793290095160339,REIT,2023
9712,Japan Tobacco Inc.,0.0004547603361,2.1407842323719457,Tobacco products,2023
6874,Fujitsu Limited,0.00022344114536,2.266002176296778,Other professional services,2023
12903,NEC Corporation,0.0003097784283564,3.420068328658215,Other professional services,2023
53664,Samsung SDS,0.0003299938088661,3.6902863108980086,Other professional services,2023
12099,"Mitsubishi Heavy Industries, Ltd.",0.0414861686980784,2.981672565623245,Industrial machinery,2023
22258,Ebara Corporation,0.0651901844048289,4.962399141058068,Industrial machinery,2023
57683,Ingersoll Rand Inc.,0.0325600866926017,2.235801989874214,Industrial machinery,2023
858430,Siemens Energy AG,0.0395165571111133,2.8170902407610923,Industrial machinery,2023
865362,"LIFULL Co., Ltd.",0.4805257172271531,4.472115084257775,Web-based services,2023
831633,"HD Hyundai Electric Co., Ltd",0.1094608673428579,6.151000793490619,Electricity networks,2023
3795,"Constellation Brands, Inc.",0.001091200622051,2.673556150268356,Alcoholic beverages,2023
862715,Vitesco Technologies,0.0012210239250458,3.1399461601871343,Other vehicle equipment & systems,2023
19305,Transcontinental Inc.,0.0008293480316661,2.13077954379299,Print publishing,2023
12112,Mitsubishi Corporation,0.0026060751280265,2.079949458044384,Food & beverage wholesale,2023
866218,"OAT Agrio Co.,Ltd.",0.0667349493971642,2.76511734535628,Agricultural chemicals,2023
31611,Metro Pacific Investments,0.0160796743259004,2.732177151545252,Water supply networks,2023
900833,PT Pan Brothers Tbk,0.0011903336955876,2.3871211367953995,Apparel design & manufacturing,2023
855711,Ryoden Corporation,0.0042000878109941,2.202703713096574,Technology hardware wholesale & distribution,2023
21858,"Formosa Taffeta Co., Ltd.",0.0026315944500769,2.282976708982607,Textiles,2023
53770,Gaztransport Et Technigaz,0.0160634002851398,2.916789013894109,Oil & gas pipelines & storage,2023
5802,Eramet,0.0043256311448326,2.0393385213457087,Other non-ferrous metals,2023
858993,"HENGDIAN GROUP DMEGC MAGNETICS Co., LTD",0.0040640258906809,2.40134926470712,Solar energy equipment,2023
74048,Nilfisk Holding A/S,0.0020294914932346,2.4193433514893226,Other non-wood building materials,2023
7344,Gildan Activewear Inc.,0.0009391854153635,2.422445663039368,Apparel & footwear design,2023
13367,Nisshin Seifun Group Inc.,0.0102919925607165,2.8099965796900173,Baked goods & cereals,2023
10668,LG,0.0151658889895586,3.378519023335698,Vehicles & machinery rental & leasing,2023
8641,Hulamin Operations PTY LTD,0.008825462080628,2.212965026755185,Metal processing,2023
18297,"Takashimaya Company, Limited",0.0014293549936389,3.037274926608593,Department stores,2023
21473,BRF S.A,0.0719705755223533,2.997230809351364,Animal processing,2023
50101,Fonterra Co-operative Group,1.369092835458409,2.449487911819747,Dairy & egg products,2023
6555,FLSmidth & Co. A/S,0.2550631283160842,3.9962973566180207,"Agriculture, construction & mining machinery",2023
832240,Wuxi Biologics (Cayman) Inc,0.0005061464594219,2.5024349712422933,Health care services,2023
865203,"GAKKEN HOLDINGS CO.,LTD.",0.0005317818284779,2.662741913655441,Health care services,2023
872024,CLASQUIN SA,0.0006987750960353,2.011946591683493,Intermodal transport,2023
74047,Procredit Holding Ag & Co Kg,0.0010870420927969,2.105842095216451,Other financial,2023
895565,W.A.G payment solutions plc,0.0023854904270993,5.0141765194956,Other financial,2023
